   2.45000000000000000153E-0008   1.13580982309020802783E-0021   2.03675460071465216954E-0018   2.03789041053774237751E-0018
   2.50000000000000000158E-0008   1.18168110756344717413E-0021   2.03674042744180813034E-0018   2.03792210854937157753E-0018
   2.55000000000000000162E-0008   1.22845963271482744674E-0021   2.03672677069565098850E-0018   2.03795523032836581598E-0018
   2.60000000000000000167E-0008   1.27614534932662489212E-0021   2.03671367780525689630E-0018   2.03798982315458352123E-0018
   2.65000000000000000171E-0008   1.32473820873168552502E-0021   2.03670119700748908061E-0018   2.03802593521622076622E-0018
   2.70000000000000000175E-0008   1.37423816289984946313E-0021   2.03668937744569933202E-0018   2.03806361560859918157E-0018
   2.75000000000000000180E-0008   1.42464516452597598878E-0021   2.03667826916839301995E-0018   2.03810291433291899591E-0018
   2.80000000000000000184E-0008   1.47595916711956702305E-0021   2.03666792312785716536E-0018   2.03814388229497673236E-0018
   2.85000000000000000189E-0008   1.52818012509598645243E-0021   2.03665839117875100319E-0018   2.03818657130384698958E-0018
   2.90000000000000000193E-0008   1.58130799386927271275E-0021   2.03664972607665812399E-0018   2.03823103407052739678E-0018
   2.95000000000000000198E-0008   1.63534272994654197976E-0021   2.03664198147659984589E-0018   2.03827732420654638793E-0018
   3.00000000000000000202E-0008   1.69028429102397929344E-0021   2.03663521193150896874E-0018   2.03832549622253294806E-0018
   3.05000000000000000190E-0008   1.74613263608441487623E-0021   2.03662947289066317589E-0018   2.03837560552674759083E-0018
   3.10000000000000000179E-0008   1.80288772549648289234E-0021   2.03662482069807771735E-0018   2.03842770842357420022E-0018
   3.15000000000000000167E-0008   1.86054952111535982888E-0021   2.03662131259085624032E-0018   2.03848186211197160014E-0018
   3.20000000000000000155E-0008   1.91911798638507965041E-0021   2.03661900669749948641E-0018   2.03853812468388456614E-0018
   3.25000000000000000144E-0008   1.97859308644242284444E-0021   2.03661796203617078051E-0018   2.03859655512261320334E-0018
   3.30000000000000000132E-0008   2.03897478822237641513E-0021   2.03661823851291794757E-0018   2.03865721330114032403E-0018
   3.35000000000000000120E-0008   2.10026306056516186732E-0021   2.03661989691985067850E-0018   2.03872015998041584038E-0018
   3.40000000000000000108E-0008   2.16245787432482815897E-0021   2.03662299893327262530E-0018   2.03878545680759745340E-0018
   3.45000000000000000097E-0008   2.22555920247940657953E-0021   2.03662760711176772385E-0018   2.03885316631424713052E-0018
   3.50000000000000000085E-0008   2.28956702024262445841E-0021   2.03663378489423968229E-0018   2.03892335191448230666E-0018
   3.55000000000000000073E-0008   2.35448130517717458358E-0021   2.03664159659790415595E-0018   2.03899607790308133061E-0018
   3.60000000000000000062E-0008   2.42030203730953715441E-0021   2.03665110741623262793E-0018   2.03907140945354216508E-0018
   3.65000000000000000050E-0008   2.48702919924635106817E-0021   2.03666238341684741489E-0018   2.03914941261609376600E-0018
   3.70000000000000000038E-0008   2.55466277629233129751E-0021   2.03667549153936690258E-0018   2.03923015431565923393E-0018
   3.75000000000000000027E-0008   2.62320275656972907009E-0021   2.03669049959320030002E-0018   2.03931370234977002907E-0018
   3.80000000000000000015E-0008   2.69264913113933154568E-0021   2.03670747625529106948E-0018   2.03940012538643040100E-0018
   3.85000000000000000003E-0008   2.76300189412299762054E-0021   2.03672649106780841209E-0018   2.03948949296193140975E-0018
   3.89999999999999999991E-0008   2.83426104282772646923E-0021   2.03674761443578565378E-0018   2.03958187547861338028E-0018
   3.94999999999999999980E-0008   2.90642657787125540934E-0021   2.03677091762470524482E-0018   2.03967734420257650019E-0018
   3.99999999999999999968E-0008   2.97949850330918359955E-0021   2.03679647275802912138E-0018   2.03977597126133830505E-0018
   4.04999999999999999956E-0008   3.05347682676361809108E-0021   2.03682435281467384037E-0018   2.03987782964143745839E-0018
   4.09999999999999999945E-0008   3.12836155955333868134E-0021   2.03685463162642964824E-0018   2.03998299318598298683E-0018
   4.14999999999999999933E-0008   3.20415271682547801148E-0021   2.03688738387532272489E-0018   2.04009153659214820291E-0018
   4.19999999999999999921E-0008   3.28085031768871328819E-0021   2.03692268509091961146E-0018   2.04020353540860832483E-0018
   4.24999999999999999909E-0008   3.35845438534796599314E-0021   2.03696061164757317757E-0018   2.04031906603292114347E-0018
   4.29999999999999999898E-0008   3.43696494724060591862E-0021   2.03700124076160930673E-0018   2.04043820570884991266E-0018
   4.34999999999999999886E-0008   3.51638203517415579052E-0021   2.03704465048845333867E-0018   2.04056103252362749454E-0018
   4.39999999999999999874E-0008   3.59670568546549277034E-0021   2.03709091971969548521E-0018   2.04068762540516097799E-0018
   4.44999999999999999863E-0008   3.67793593908154304099E-0021   2.03714012818009466432E-0018   2.04081806411917620744E-0018
   4.49999999999999999851E-0008   3.76007284178146566322E-0021   2.03719235642451936098E-0018   2.04095242926630082669E-0018
   4.54999999999999999839E-0008   3.84311644426032189187E-0021   2.03724768583482534958E-0018   2.04109080227908567146E-0018
   4.59999999999999999827E-0008   3.92706680229422604411E-0021   2.03730619861666890618E-0018   2.04123326541896313219E-0018
   4.64999999999999999816E-0008   4.01192397688697404707E-0021   2.03736797779625503733E-0018   2.04137990177314201144E-0018
   4.69999999999999999804E-0008   4.09768803441814569876E-0021   2.03743310721701964975E-0018   2.04153079525143779550E-0018
   4.74999999999999999792E-0008   4.18435904679267671592E-0021   2.03750167153624510590E-0018   2.04168603058303778266E-0018
   4.79999999999999999781E-0008   4.27193709159189654088E-0021   2.03757375622160804816E-0018   2.04184569331319994472E-0018
   4.84999999999999999769E-0008   4.36042225222602789416E-0021   2.03764944754765893074E-0018   2.04200986979988495865E-0018
   4.89999999999999999757E-0008   4.44981461808814402256E-0021   2.03772883259223225574E-0018   2.04217864721032039974E-0018
   4.94999999999999999745E-0008   4.54011428470957955309E-0021   2.03781199923278679220E-0018   2.04235211351749637168E-0018
   4.99999999999999999734E-0008   4.63132135391679083627E-0021   2.03789903614267492681E-0018   2.04253035749659171771E-0018
   5.04999999999999999722E-0008   4.72343593398966164892E-0021   2.03799003278734042909E-0018   2.04271346872133009082E-0018
   5.09999999999999999710E-0008   4.81645813982125008464E-0021   2.03808507942044364412E-0018   2.04290153756026489413E-0018
   5.14999999999999999699E-0008   4.91038809307897241853E-0021   2.03818426707991349566E-0018   2.04309465517299246813E-0018
   5.19999999999999999687E-0008   5.00522592236721975484E-0021   2.03828768758392545251E-0018   2.04329291350629267231E-0018
   5.24999999999999999675E-0008   5.10097176339140318192E-0021   2.03839543352680459135E-0018   2.04349640529019599457E-0018
   5.29999999999999999664E-0008   5.19762575912342316722E-0021   2.03850759827485309326E-0018   2.04370522403397651647E-0018
   5.34999999999999999652E-0008   5.29518805996855889177E-0021   2.03862427596210129092E-0018   2.04391946402206984984E-0018
   5.39999999999999999640E-0008   5.39365882393377319651E-0021   2.03874556148598164736E-0018   2.04413922030991542053E-0018
   5.44999999999999999628E-0008   5.49303821679742878890E-0021   2.03887155050292475780E-0018   2.04436458871972218661E-0018
   5.49999999999999999617E-0008   5.59332641228041133522E-0021   2.03900233942387663461E-0018   2.04459566583615704597E-0018
   5.54999999999999999605E-0008   5.69452359221865503185E-0021   2.03913802540973669311E-0018   2.04483254900195534823E-0018
   5.59999999999999999593E-0008   5.79662994673706624232E-0021   2.03927870636671555608E-0018   2.04507533631345262236E-0018
   5.64999999999999999582E-0008   5.89964567442484074789E-0021   2.03942448094161195316E-0018   2.04532412661603679400E-0018
   5.69999999999999999570E-0008   6.00357098251217013754E-0021   2.03957544851700812431E-0018   2.04557901949952029453E-0018
   5.74999999999999999558E-0008   6.10840608704833286632E-0021   2.03973170920638298114E-0018   2.04584011529343131393E-0018
   5.79999999999999999546E-0008   6.21415121308116544003E-0021   2.03989336384914215784E-0018   2.04610751506222332329E-0018
   5.84999999999999999535E-0008   6.32080659483790920884E-0021   2.04006051400556466754E-0018   2.04638132060040257668E-0018
   5.89999999999999999523E-0008   6.42837247590742823775E-0021   2.04023326195166513422E-0018   2.04666163442757256247E-0018
   5.94999999999999999511E-0008   6.53684910942379362350E-0021   2.04041171067397110722E-0018   2.04694855978339490089E-0018
   5.99999999999999999500E-0008   6.64623675825122972150E-0021   2.04059596386421488608E-0018   2.04724220062246611579E-0018
   6.04999999999999999488E-0008   6.75653569517041762547E-0021   2.04078612591393910367E-0018   2.04754266160910952128E-0018
   6.09999999999999999476E-0008   6.86774620306615130930E-0021   2.04098230190901558195E-0018   2.04785004811208173332E-0018
   6.14999999999999999464E-0008   6.97986857511634173546E-0021   2.04118459762407684849E-0018   2.04816446619919319026E-0018
   6.19999999999999999453E-0008   7.09290311498236429858E-0021   2.04139311951685964672E-0018   2.04848602263184201098E-0018
   6.24999999999999999441E-0008   7.20685013700074490760E-0021   2.04160797472246012836E-0018   2.04881482485946087325E-0018
   6.29999999999999999429E-0008   7.32170996637617998810E-0021   2.04182927104749985735E-0018   2.04915098101387603733E-0018
   6.34999999999999999418E-0008   7.43748293937588571817E-0021   2.04205711696420245931E-0018   2.04949459990357834500E-0018
   6.39999999999999999406E-0008   7.55416940352527173352E-0021   2.04229162160438025446E-0018   2.04984579100790552612E-0018
   6.44999999999999999394E-0008   7.67176971780493458274E-0021   2.04253289475333030845E-0018   2.05020466447113524298E-0018
   6.49999999999999999382E-0008   7.79028425284896613402E-0021   2.04278104684363971940E-0018   2.05057133109648868549E-0018
   6.54999999999999999371E-0008   7.90971339114457219221E-0021   2.04303618894889944304E-0018   2.05094590234004401520E-0018
   6.59999999999999999359E-0008   8.03005752723299651780E-0021   2.04329843277732641196E-0018   2.05132849030455940850E-0018
   6.64999999999999999347E-0008   8.15131706791174542167E-0021   2.04356789066529354395E-0018   2.05171920773320528929E-0018
   6.69999999999999999336E-0008   8.27349243243810817997E-0021   2.04384467557076723162E-0018   2.05211816800320533977E-0018
   6.74999999999999999324E-0008   8.39658405273396837256E-0021   2.04412890106665201822E-0018   2.05252548511938598667E-0018
   6.79999999999999999312E-0008   8.52059237359190134809E-0021   2.04442068133404215492E-0018   2.05294127370763405632E-0018
   6.84999999999999999301E-0008   8.64551785288255294860E-0021   2.04472013115537969629E-0018   2.05336564900826224922E-0018
   6.89999999999999999289E-0008   8.77136096176329464319E-0021   2.04502736590751904170E-0018   2.05379872686928233635E-0018
   6.94999999999999999277E-0008   8.89812218488815018801E-0021   2.04534250155469747987E-0018   2.05424062373958563005E-0018
   6.99999999999999999265E-0008   9.02580202061898892553E-0021   2.04566565464141161447E-0018   2.05469145666203060333E-0018
   7.04999999999999999254E-0008   9.15440098123798088515E-0021   2.04599694228519971537E-0018   2.05515134326643769619E-0018
   7.09999999999999999242E-0008   9.28391959316130870695E-0021   2.04633648216932936839E-0018   2.05562040176249067715E-0018
   7.14999999999999999230E-0008   9.41435839715413155580E-0021   2.04668439253539092289E-0018   2.05609875093254505438E-0018
   7.19999999999999999219E-0008   9.54571794854679607189E-0021   2.04704079217579608022E-0018   2.05658651012434287634E-0018
   7.24999999999999999207E-0008   9.67799881745228947275E-0021   2.04740580042618197676E-0018   2.05708379924363426632E-0018
   7.29999999999999999195E-0008   9.81120158898492984400E-0021   2.04777953715772055066E-0018   2.05759073874670548051E-0018
   7.34999999999999999183E-0008   9.94532686348028873675E-0021   2.04816212276933330543E-0018   2.05810744963281359410E-0018
   7.39999999999999999172E-0008   1.00803752567163410951E-0020   2.04855367817981140587E-0018   2.05863405343652774704E-0018
   7.44999999999999999160E-0008   1.02163474001358376020E-0020   2.04895432481984127004E-0018   2.05917067221997710773E-0018
   7.49999999999999999148E-0008   1.03532439410698945161E-0020   2.04936418462393580258E-0018   2.05971742856500569706E-0018
   7.54999999999999999137E-0008   1.04910655429627959961E-0020   2.04978338002227135007E-0018   2.06027444556523414603E-0018
   7.59999999999999999125E-0008   1.06298128855980040573E-0020   2.05021203393243059668E-0018   2.06084184681802860080E-0018
   7.64999999999999999113E-0008   1.07694866653253711291E-0020   2.05065026975105157054E-0018   2.06141975641637694158E-0018
   7.69999999999999999101E-0008   1.09100875952895503186E-0020   2.05109821134538321060E-0018   2.06200829894067276085E-0018
   7.74999999999999999090E-0008   1.10516164056595984064E-0020   2.05155598304474752900E-0018   2.06260759945040712739E-0018
   7.79999999999999999078E-0008   1.11940738438597666367E-0020   2.05202370963190890043E-0018   2.06321778347576866713E-0018
   7.84999999999999999066E-0008   1.13374606748014743418E-0020   2.05250151633435080783E-0018   2.06383897700915228209E-0018
   7.89999999999999999055E-0008   1.14817776811164604862E-0020   2.05298952881546040428E-0018   2.06447130649657686481E-0018
   7.94999999999999999043E-0008   1.16270256633911081464E-0020   2.05348787316562140401E-0018   2.06511489882901251210E-0018
   7.99999999999999999031E-0008   1.17732054404019369870E-0020   2.05399667589321586095E-0018   2.06576988133361779792E-0018
   8.04999999999999999020E-0008   1.19203178493522588526E-0020   2.05451606391553517371E-0018   2.06643638176488743254E-0018
   8.09999999999999999008E-0008   1.20683637461099914567E-0020   2.05504616454960113099E-0018   2.06711452829571112244E-0018
   8.14999999999999998996E-0008   1.22173440054466253036E-0020   2.05558710550289750123E-0018   2.06780444950834412649E-0018
   8.19999999999999998984E-0008   1.23672595212773388843E-0020   2.05613901486401277727E-0018   2.06850627438529011611E-0018
   8.24999999999999998973E-0008   1.25181112069022572394E-0020   2.05670202109319496206E-0018   2.06922013230009721931E-0018
   8.29999999999999998961E-0008   1.26698999952488489644E-0020   2.05727625301281893202E-0018   2.06994615300806778106E-0018
   8.34999999999999998949E-0008   1.28226268391154567997E-0020   2.05786183979776736492E-0018   2.07068446663688282168E-0018
   8.39999999999999998938E-0008   1.29762927114159568069E-0020   2.05845891096572594347E-0018   2.07143520367714190028E-0018
   8.44999999999999998926E-0008   1.31308986054255413603E-0020   2.05906759636739377316E-0018   2.07219849497281931456E-0018
   8.49999999999999998914E-0008   1.32864455350276210040E-0020   2.05968802617660995473E-0018   2.07297447171163757579E-0018
   8.54999999999999998902E-0008   1.34429345349618402925E-0020   2.06032033088039727547E-0018   2.07376326541535911571E-0018
   8.59999999999999998891E-0008   1.36003666610732028048E-0020   2.06096464126892396351E-0018   2.07456500792999716625E-0018
   8.64999999999999998879E-0008   1.37587429905623004590E-0020   2.06162108842538475917E-0018   2.07537983141594705957E-0018
   8.69999999999999998867E-0008   1.39180646222366422785E-0020   2.06228980371580221649E-0018   2.07620786833803885875E-0018
   8.74999999999999998856E-0008   1.40783326767630777936E-0020   2.06297091877874952446E-0018   2.07704925145551260225E-0018
   8.79999999999999998844E-0008   1.42395482969213102701E-0020   2.06366456551499594464E-0018   2.07790411381191725498E-0018
   8.84999999999999998832E-0008   1.44017126478584949707E-0020   2.06437087607707631888E-0018   2.07877258872493481391E-0018
   8.89999999999999998820E-0008   1.45648269173449176503E-0020   2.06508998285878566038E-0018   2.07965480977613057807E-0018
   8.94999999999999998809E-0008   1.47288923160307485224E-0020   2.06582201848460051720E-0018   2.08055091080063126565E-0018
   8.99999999999999998797E-0008   1.48939100777038669426E-0020   2.06656711579902809742E-0018   2.08146102587673196441E-0018
   9.04999999999999998785E-0008   1.50598814595487520817E-0020   2.06732540785588497285E-0018   2.08238528931543372487E-0018
   9.09999999999999998774E-0008   1.52268077424064348540E-0020   2.06809702790750676248E-0018   2.08332383564991319736E-0018
   9.14999999999999998762E-0008   1.53946902310355064025E-0020   2.06888210939389004794E-0018   2.08427679962492555440E-0018
   9.19999999999999998750E-0008   1.55635302543741784697E-0020   2.06968078593176859063E-0018   2.08524431618614276917E-0018
   9.24999999999999998738E-0008   1.57333291658033909576E-0020   2.07049319130362501838E-0018   2.08622652046942840935E-0018
   9.29999999999999998727E-0008   1.59040883434109620956E-0020   2.07131945944664001109E-0018   2.08722354779005097319E-0018
   9.34999999999999998715E-0008   1.60758091902567764793E-0020   2.07215972444158054265E-0018   2.08823553363183731907E-0018
   9.39999999999999998703E-0008   1.62484931346390065229E-0020   2.07301412050162893599E-0018   2.08926261363626794243E-0018
   9.44999999999999998692E-0008   1.64221416303613626283E-0020   2.07388278196115463991E-0018   2.09030492359151600250E-0018
   9.49999999999999998680E-0008   1.65967561570013675460E-0020   2.07476584326443061622E-0018   2.09136259942143198370E-0018
   9.54999999999999998668E-0008   1.67723382201796504357E-0020   2.07566343895429615836E-0018   2.09243577717447580877E-0018
   9.59999999999999998657E-0008   1.69488893518302560392E-0020   2.07657570366076806422E-0018   2.09352459301259832019E-0018
   9.64999999999999998645E-0008   1.71264111104719645442E-0020   2.07750277208960241932E-0018   2.09462918320007438378E-0018
   9.69999999999999998633E-0008   1.73049050814806176450E-0020   2.07844477901080876818E-0018   2.09574968409228938586E-0018
   9.74999999999999998621E-0008   1.74843728773624463931E-0020   2.07940185924711894086E-0018   2.09688623212448138721E-0018
   9.79999999999999998610E-0008   1.76648161380283963612E-0020   2.08037414766241253757E-0018   2.09803896380044093402E-0018
   9.84999999999999998598E-0008   1.78462365310694458730E-0020   2.08136177915010149240E-0018   2.09920801568117093822E-0018
   9.89999999999999998586E-0008   1.80286357520329127772E-0020   2.08236488862147567411E-0018   2.10039352437350858693E-0018
   9.94999999999999998575E-0008   1.82120155246997455934E-0020   2.08338361099401198410E-0018   2.10159562651871172960E-0018
   9.99999999999999998563E-0008   1.83963776013627946577E-0020   2.08441808117964922926E-0018   2.10281445878101202385E-0018
   1.00499999999999999855E-0007   1.85817237631060590107E-0020   2.08546843407303108799E-0018   2.10405015783613714702E-0018
   1.00999999999999999854E-0007   1.87680558200849048400E-0020   2.08653480453971966096E-0018   2.10530286035980456583E-0018
   1.01499999999999999853E-0007   1.89553756118072512203E-0020   2.08761732740438187462E-0018   2.10657270301618912580E-0018
   1.01999999999999999852E-0007   1.91436850074157190480E-0020   2.08871613743895149303E-0018   2.10785982244636721201E-0018
   1.02499999999999999850E-0007   1.93329859059707389586E-0020   2.08983136935076901010E-0018   2.10916435525673974915E-0018
   1.02999999999999999849E-0007   1.95232802367346142454E-0020   2.09096315777070209920E-0018   2.11048643800743671349E-0018
   1.03499999999999999848E-0007   1.97145699594565345702E-0020   2.09211163724124920706E-0018   2.11182620720070574172E-0018
   1.03999999999999999847E-0007   1.99068570646585365887E-0020   2.09327694220462896260E-0018   2.11318379926928749916E-0018
   1.04499999999999999846E-0007   2.01001435739224073725E-0020   2.09445920699085798410E-0018   2.11455935056478039141E-0018
   1.04999999999999999845E-0007   2.02944315401775267691E-0020   2.09565856580581989643E-0018   2.11595299734599742316E-0018
   1.05499999999999999843E-0007   2.04897230479896447467E-0020   2.09687515271932819443E-0018   2.11736487576731783909E-0018
   1.05999999999999999842E-0007   2.06860202138505898072E-0020   2.09810910165318584531E-0018   2.11879512186703643506E-0018
   1.06499999999999999841E-0007   2.08833251864689047236E-0020   2.09936054636924432137E-0018   2.12024387155571322607E-0018
   1.06999999999999999840E-0007   2.10816401470614057405E-0020   2.10062962045746501567E-0018   2.12171126060452642143E-0018
   1.07499999999999999839E-0007   2.12809673096456614779E-0020   2.10191645732398579138E-0018   2.12319742463363145282E-0018
   1.07999999999999999838E-0007   2.14813089213333878556E-0020   2.10322119017919567448E-0018   2.12470249910052906237E-0018
   1.08499999999999999836E-0007   2.16826672626247553888E-0020   2.10454395202582050556E-0018   2.12622661928844526095E-0018
   1.08999999999999999835E-0007   2.18850446477036051431E-0020   2.10588487564702264572E-0018   2.12776992029472625080E-0018
   1.09499999999999999834E-0007   2.20884434247335698616E-0020   2.10724409359451750345E-0018   2.12933253701925107325E-0018
   1.09999999999999999833E-0007   2.22928659761550966770E-0020   2.10862173817671011304E-0018   2.13091460415286520966E-0018
   1.10499999999999999832E-0007   2.24983147189833679074E-0020   2.11001794144685462511E-0018   2.13251625616583799310E-0018
   1.10999999999999999831E-0007   2.27047921051071165365E-0020   2.11143283519123981931E-0018   2.13413762729634693586E-0018
   1.11499999999999999829E-0007   2.29123006215883329424E-0020   2.11286655091740367600E-0018   2.13577885153899200898E-0018
   1.11999999999999999828E-0007   2.31208427909628595215E-0020   2.11431921984238009820E-0018   2.13744006263334295781E-0018
   1.12499999999999999827E-0007   2.33304211715418699579E-0020   2.11579097288098095345E-0018   2.13912139405252282340E-0018
   1.12999999999999999826E-0007   2.35410383577142297994E-0020   2.11728194063411635687E-0018   2.14082297899183058676E-0018
   1.13499999999999999825E-0007   2.37526969802497352651E-0020   2.11879225337715656763E-0018   2.14254495035740630283E-0018
   1.13999999999999999823E-0007   2.39653997066032269739E-0020   2.12032204104833842336E-0018   2.14428744075494165031E-0018
   1.14499999999999999822E-0007   2.41791492412195756669E-0020   2.12187143323721966264E-0018   2.14605058247843923834E-0018
   1.14999999999999999821E-0007   2.43939483258395367540E-0020   2.12344055917318407512E-0018   2.14783450749902361197E-0018
   1.15499999999999999820E-0007   2.46097997398064707399E-0020   2.12502954771400086568E-0018   2.14963934745380733643E-0018
   1.15999999999999999819E-0007   2.48267063003739266271E-0020   2.12663852733444123423E-0018   2.15146523363481516079E-0018
   1.16499999999999999818E-0007   2.50446708630140853257E-0020   2.12826762611495550259E-0018   2.15331229697796958793E-0018
   1.16999999999999999816E-0007   2.52636963217270603586E-0020   2.12991697173041377124E-0018   2.15518066805214083169E-0018
   1.17499999999999999815E-0007   2.54837856093510530096E-0020   2.13158669143891351191E-0018   2.15707047704826456491E-0018
   1.17999999999999999814E-0007   2.57049416978733592217E-0020   2.13327691207065713653E-0018   2.15898185376853049572E-0018
   1.18499999999999999813E-0007   2.59271675987422256481E-0020   2.13498776001690275129E-0018   2.16091492761564497693E-0018
   1.18999999999999999812E-0007   2.61504663631795521653E-0020   2.13671936121899128369E-0018   2.16286982758217083579E-0018
   1.19499999999999999817E-0007   2.63748410824944384376E-0020   2.13847184115745314660E-0018   2.16484668223994758511E-0018
   1.19999999999999999822E-0007   2.66002948883975719588E-0020   2.14024532484119762549E-0018   2.16684561972959519743E-0018
   1.20499999999999999828E-0007   2.68268309533164551811E-0020   2.14203993679678806698E-0018   2.16886676775010452216E-0018
   1.20999999999999999833E-0007   2.70544524907114694796E-0020   2.14385580105780612060E-0018   2.17091025354851759016E-0018
   1.21499999999999999838E-0007   2.72831627553927735375E-0020   2.14569304115430816658E-0018   2.17297620390970094006E-0018
   1.21999999999999999844E-0007   2.75129650438380340232E-0020   2.14755178010237677522E-0018   2.17506474514621480921E-0018
